Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Quarter,Month,Year,Division,Forecast_Revenue,Pipeline_Stage,Probability_%,Renewal_Probability,Variance,Growth_Rate_%,Scenario,Forecast_Status
1798,US-2023-125542,2023-05-12,12-07-2023,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,4,0.2,-30.2288,4.0,December,2023.0,Technology Licensing,164.42,Proposal,40,62,8.32,888.64,Expected Case,Above Forecast
1799,US-2023-138296,2023-05-12,12-12-2023,Standard Class,RC-19825,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768,4.0,December,2023.0,Professional Services,24.64,Proposal,90,62,-0.08,-85.78,Best Case,Below Forecast
1800,US-2023-166191,2023-05-12,12-09-2023,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,4.0,December,2023.0,Managed Services,22.79,Closed Won,40,87,2.03,1.04,Best Case,Above Forecast
1801,US-2023-166191,2023-05-12,12-09-2023,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,4.0,December,2023.0,Professional Services,400.97,Proposal,90,90,7.77,1547.1,Best Case,Above Forecast
1802,US-2023-151162,2023-05-12,12-09-2023,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,0.4,-44.985,4.0,December,2023.0,Managed Services,203.43,Negotiation,40,67,-23.49,-55.98,Worst Case,Below Forecast
1803,US-2023-151162,2023-05-12,12-09-2023,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1,0.4,-9.1845,4.0,December,2023.0,Managed Services,42.82,Negotiation,60,76,-6.08,-79.58,Expected Case,Below Forecast
1804,US-2023-106376,2023-05-12,12-10-2023,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,4.0,December,2023.0,Professional Services,162.33,Proposal,75,94,5.64,357.21,Expected Case,Above Forecast
1805,US-2023-140452,2023-06-12,12-10-2023,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.776,3,0.6,-4.8492,4.0,December,2023.0,Managed Services,11.2,Proposal,75,95,-0.42,-93.58,Expected Case,Below Forecast
1806,US-2023-110030,2023-06-12,12-08-2023,Second Class,LF-17185,Luke Foster,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,4.0,December,2023.0,Managed Services,24.96,Lead,90,86,-0.98,122.49,Best Case,Below Forecast
1807,US-2023-112872,2023-06-12,12-11-2023,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8038,4.0,December,2023.0,Technology Licensing,320.14,Lead,60,92,-44.65,1049.02,Expected Case,Below Forecast
1808,US-2023-140452,2023-06-12,12-10-2023,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5,0.5,-120.372,4.0,December,2023.0,Managed Services,242.64,Closed Won,40,70,-27.69,-21.98,Worst Case,Below Forecast
1809,US-2023-140452,2023-06-12,12-10-2023,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.016,4,0.8,-31.536,4.0,December,2023.0,Managed Services,14.77,Lead,90,80,-0.75,-93.48,Expected Case,Below Forecast
1810,US-2023-140452,2023-06-12,12-10-2023,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05,4.0,December,2023.0,Managed Services,5.07,Negotiation,90,65,-0.47,-67.18,Expected Case,Below Forecast
1811,US-2023-155390,2023-06-12,12-11-2023,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.208,2,0.2,13.7176,4.0,December,2023.0,Technology Licensing,48.72,Lead,40,80,-6.51,817.57,Best Case,Below Forecast
1812,US-2023-106726,2023-06-12,12-08-2023,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,0.0,327.9458,4.0,December,2023.0,Professional Services,1138.81,Closed Won,40,87,122.52,2888.37,Worst Case,Above Forecast
1813,US-2023-112872,2023-06-12,12-11-2023,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Springfield,Oregon,97477,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,4.0,December,2023.0,Technology Licensing,54.54,Closed Won,40,76,-1.12,-95.76,Expected Case,Below Forecast
1814,US-2023-140452,2023-06-12,12-10-2023,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,4.0,December,2023.0,Technology Licensing,41.22,Proposal,60,77,-6.05,-34.17,Best Case,Below Forecast
1815,US-2023-140452,2023-06-12,12-10-2023,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,0.2,-7.008,4.0,December,2023.0,Professional Services,39.32,Closed Won,75,70,-4.28,-0.36,Worst Case,Below Forecast
1816,US-2023-138737,2023-07-12,12-10-2023,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,8.64,3,0.0,2.4192,4.0,December,2023.0,Technology Licensing,9.18,Proposal,90,84,-0.54,-75.34,Worst Case,Below Forecast
1817,US-2023-154592,2023-07-12,12-08-2023,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,4.0,December,2023.0,Professional Services,174.59,Negotiation,90,89,-9.71,1808.33,Best Case,Below Forecast
1818,US-2023-159681,2023-07-12,12/13/2023,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,105.52,4,0.0,48.5392,4.0,December,2023.0,Technology Licensing,105.98,Negotiation,75,84,-0.46,-36.0,Best Case,Below Forecast
1819,US-2023-101392,2023-07-12,12/13/2023,Standard Class,AS-10630,Ann Steele,Home Office,United States,Seattle,Washington,98103,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,0.0,70.0336,4.0,December,2023.0,Professional Services,284.49,Lead,90,66,-15.13,155.27,Best Case,Below Forecast
1820,US-2023-135608,2023-08-12,12-10-2023,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,4.0,December,2023.0,Managed Services,662.27,Closed Won,60,86,-58.35,124.21,Best Case,Below Forecast
1821,US-2023-144071,2023-08-12,12/15/2023,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,4.0,December,2023.0,Technology Licensing,40.9,Negotiation,40,85,-1.02,-93.4,Best Case,Below Forecast
1822,US-2023-144071,2023-08-12,12/15/2023,Standard Class,DJ-13420,Denny Joy,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,0.0,28.5984,4.0,December,2023.0,Technology Licensing,88.52,Proposal,75,72,-9.08,99.2,Best Case,Below Forecast
1823,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,4,0.7,-4.5192,4.0,December,2023.0,Technology Licensing,7.48,Closed Won,60,83,-1.02,-91.87,Expected Case,Below Forecast
1824,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888,7,0.2,9.0636,4.0,December,2023.0,Technology Licensing,26.39,Closed Won,40,71,1.5,331.97,Best Case,Above Forecast
1825,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-LA-10004409,Office Supplies,Labels,Avery 492,11.52,5,0.2,3.744,4.0,December,2023.0,Managed Services,11.93,Proposal,75,73,-0.41,-58.69,Best Case,Below Forecast
1826,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,10.368,2,0.2,3.6288,4.0,December,2023.0,Technology Licensing,10.6,Closed Won,60,68,-0.23,-10.0,Worst Case,Below Forecast
1827,US-2023-135608,2023-08-12,12-10-2023,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,45.68,2,0.0,21.0128,4.0,December,2023.0,Managed Services,50.53,Closed Won,75,90,-4.85,340.59,Worst Case,Below Forecast
1828,US-2023-104773,2023-08-12,12/13/2023,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,4.0,December,2023.0,Managed Services,58.9,Negotiation,75,63,1.52,32.26,Worst Case,Above Forecast
1829,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,39.072,3,0.2,2.9304,4.0,December,2023.0,Managed Services,42.67,Proposal,60,78,-3.6,-35.33,Best Case,Below Forecast
1830,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,0.2,-2.6025,4.0,December,2023.0,Managed Services,16.15,Negotiation,90,60,-2.27,-64.48,Best Case,Below Forecast
1831,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,10,0.2,-18.186,4.0,December,2023.0,Professional Services,106.56,Proposal,60,88,-2.64,648.7,Expected Case,Below Forecast
1832,US-2023-129364,2023-08-12,12/13/2023,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,4.0,December,2023.0,Professional Services,61.81,Lead,75,65,-9.13,-49.31,Expected Case,Below Forecast
1833,US-2023-169649,2023-09-12,12/15/2023,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088,4.0,December,2023.0,Technology Licensing,24.42,Closed Won,75,60,-4.03,-61.3,Expected Case,Below Forecast
1834,US-2023-138128,2023-09-12,12/15/2023,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.672,3,0.2,9.585,4.0,December,2023.0,Professional Services,28.58,Closed Won,60,84,2.09,50.44,Expected Case,Above Forecast
1835,US-2023-169649,2023-09-12,12/15/2023,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,8.448,2,0.2,2.9568,4.0,December,2023.0,Professional Services,8.19,Negotiation,40,86,0.26,-72.46,Best Case,Above Forecast
1836,US-2023-109932,2023-09-12,12-11-2023,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,4.0,December,2023.0,Technology Licensing,12.67,Closed Won,40,81,-1.98,26.52,Worst Case,Below Forecast
1837,US-2023-104976,2023-09-12,12/16/2023,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,6,0.0,16.9932,4.0,December,2023.0,Technology Licensing,41.18,Closed Won,40,76,-6.5,224.48,Best Case,Below Forecast
1838,US-2023-109932,2023-09-12,12-11-2023,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,4.0,December,2023.0,Technology Licensing,220.34,Negotiation,40,88,16.76,583.67,Best Case,Above Forecast
1839,US-2023-101175,2023-09-12,12/14/2023,Standard Class,DM-12955,Dario Medina,Corporate,United States,Mesa,Arizona,85204,West,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.704,6,0.2,-1.2588,4.0,December,2023.0,Professional Services,91.09,Negotiation,60,62,9.61,-57.53,Best Case,Above Forecast
1840,US-2023-138128,2023-09-12,12/15/2023,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,4,0.4,125.9972,4.0,December,2023.0,Professional Services,1024.17,Proposal,90,76,55.81,972.43,Best Case,Above Forecast
1841,US-2023-112991,2023-10-12,12/14/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,4.0,December,2023.0,Technology Licensing,405.62,Lead,40,61,-67.27,-68.67,Worst Case,Below Forecast
1842,US-2023-148488,2023-10-12,12/15/2023,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2,37.2204,4.0,December,2023.0,Managed Services,101.45,Negotiation,75,91,4.89,-68.57,Worst Case,Above Forecast
1843,US-2023-112991,2023-10-12,12/14/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.4416,4.0,December,2023.0,Technology Licensing,27.24,Proposal,40,81,-1.32,-75.63,Expected Case,Below Forecast
1844,US-2023-112991,2023-10-12,12/14/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.0256,4.0,December,2023.0,Managed Services,105.48,Negotiation,90,92,-14.12,252.47,Best Case,Below Forecast
1845,US-2023-148488,2023-10-12,12/15/2023,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0.0,5.2256,4.0,December,2023.0,Managed Services,10.29,Proposal,60,81,1.07,-87.57,Expected Case,Above Forecast
1846,US-2023-168494,2023-12-12,12/14/2023,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,254.9745,3,0.15,11.9988,4.0,December,2023.0,Technology Licensing,275.72,Lead,90,63,-20.75,2144.49,Worst Case,Below Forecast
1847,US-2023-113320,2023-12-12,12/15/2023,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,4.0,December,2023.0,Technology Licensing,9.08,Proposal,90,72,0.16,-96.38,Worst Case,Above Forecast
1848,US-2023-141607,2023-12-12,12/17/2023,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.331,4.0,December,2023.0,Technology Licensing,50.18,Proposal,90,82,-6.87,368.72,Expected Case,Below Forecast
1849,US-2023-113320,2023-12-12,12/15/2023,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.0,4.5144,4.0,December,2023.0,Professional Services,12.35,Closed Won,40,72,0.19,-71.05,Worst Case,Above Forecast
1850,US-2023-168494,2023-12-12,12/14/2023,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.848,12,0.2,135.4068,4.0,December,2023.0,Managed Services,3993.69,Negotiation,40,79,-382.84,28694.64,Worst Case,Below Forecast
1851,US-2023-168494,2023-12-12,12/14/2023,Second Class,NP-18700,Nora Preis,Consumer,United States,Fresno,California,93727,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,764.688,6,0.2,95.586,4.0,December,2023.0,Professional Services,842.89,Proposal,90,92,-78.2,-78.82,Best Case,Below Forecast
1852,US-2023-122959,2023-12-12,12-12-2023,Same Day,CY-12745,Craig Yedwab,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.392,2,0.8,-336.6272,4.0,December,2023.0,Professional Services,203.33,Negotiation,60,93,7.06,-72.49,Best Case,Above Forecast
1853,US-2023-107573,2023-12-12,12/17/2023,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284,4.0,December,2023.0,Technology Licensing,21.37,Proposal,40,88,2.1,-88.84,Worst Case,Above Forecast
1854,US-2023-113320,2023-12-12,12/15/2023,Second Class,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0.0,0.6258,4.0,December,2023.0,Professional Services,9.14,Closed Won,60,91,-0.2,-61.91,Worst Case,Below Forecast
1855,US-2023-124079,2023-08-09,12/17/2023,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.6965,2.9128329297820823,November,2023.0,Technology Licensing,86.8,Closed Won,40,70,1.16,883.89,Expected Case,Above Forecast
1856,US-2023-102631,2023-08-09,12/17/2023,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.6,-42.4926,2.9128329297820823,November,2023.0,Managed Services,107.9,Lead,60,77,-13.47,7.35,Expected Case,Below Forecast
